Step,CartPole_Preference_Improved100_500_4,CartPole_Preference_Improved100_500_3,CartPole_Preference_Improved100_500_2,CartPole_Preference_Improved100_500_1,CartPole_Preference_Improved100_500_0,CartPole_Preference_Improved100_300_4,CartPole_Preference_Improved100_300_3,CartPole_Preference_Improved100_300_2,CartPole_Preference_Improved100_300_1,CartPole_Preference_Improved100_300_0,CartPole_Preference_Improved100_200_4,CartPole_Preference_Improved100_200_3,CartPole_Preference_Improved100_200_2,CartPole_Preference_Improved100_200_1,CartPole_Preference_Improved100_200_0,CartPole_Preference_Improved100_100_4,CartPole_Preference_Improved100_100_3,CartPole_Preference_Improved100_100_2,CartPole_Preference_Improved100_100_1,CartPole_Preference_Improved100_100_0,CartPole_Preference_Improved100_50_4,CartPole_Preference_Improved100_50_3,CartPole_Preference_Improved100_50_2,CartPole_Preference_Improved100_50_1,CartPole_Preference_Improved100_50_0,CartPole_Preference_Improved100_25_4,CartPole_Preference_Improved100_25_3,CartPole_Preference_Improved100_25_2,CartPole_Preference_Improved100_25_1,CartPole_Preference_Improved100_25_0,CartPole_Preference_Improved100_10_4,CartPole_Preference_Improved100_10_3,CartPole_Preference_Improved100_10_2,CartPole_Preference_Improved100_10_1,CartPole_Preference_Improved100_10_0,CartPole_MSE_500_4,CartPole_MSE_500_3,CartPole_MSE_500_2,CartPole_MSE_500_1,CartPole_MSE_500_0,CartPole_MSE_300_4,CartPole_MSE_300_3,CartPole_MSE_300_2,CartPole_MSE_300_1,CartPole_MSE_300_0,CartPole_MSE_200_4,CartPole_MSE_200_3,CartPole_MSE_200_2,CartPole_MSE_200_1,CartPole_MSE_200_0,CartPole_MSE_100_4,CartPole_MSE_100_3,CartPole_MSE_100_2,CartPole_MSE_100_1,CartPole_MSE_100_0,CartPole_MSE_50_4,CartPole_MSE_50_3,CartPole_MSE_50_2,CartPole_MSE_50_1,CartPole_MSE_50_0,CartPole_MSE_25_4,CartPole_MSE_25_3,CartPole_MSE_25_2,CartPole_MSE_25_1,CartPole_MSE_25_0,CartPole_MSE_10_4,CartPole_MSE_10_3,CartPole_MSE_10_2,CartPole_MSE_10_1,CartPole_MSE_10_0,CartPole_Comparison_500_4,CartPole_Comparison_500_3,CartPole_Comparison_500_2,CartPole_Comparison_500_1,CartPole_Comparison_500_0,CartPole_Comparison_300_4,CartPole_Comparison_300_3,CartPole_Comparison_300_2,CartPole_Comparison_300_1,CartPole_Comparison_300_0,CartPole_Comparison_200_4,CartPole_Comparison_200_3,CartPole_Comparison_200_2,CartPole_Comparison_200_1,CartPole_Comparison_200_0,CartPole_Comparison_100_4,CartPole_Comparison_100_3,CartPole_Comparison_100_2,CartPole_Comparison_100_1,CartPole_Comparison_100_0,CartPole_Comparison_50_4,CartPole_Comparison_50_3,CartPole_Comparison_50_2,CartPole_Comparison_50_1,CartPole_Comparison_50_0,CartPole_Comparison_25_4,CartPole_Comparison_25_3,CartPole_Comparison_25_2,CartPole_Comparison_25_1,CartPole_Comparison_25_0,CartPole_Comparison_10_4,CartPole_Comparison_10_3,CartPole_Comparison_10_2,CartPole_Comparison_10_1,CartPole_Comparison_10_0
133,500.0,174.0500030517578,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.1999969482422,123.66999816894533,9.170000076293944,32.09000015258789,130.1199951171875,500.0,10.350000381469728,39.9900016784668,59.66999816894531,500.0,179.6300048828125,52.7400016784668,8.25,37.0099983215332,9.789999961853027,81.68000030517578,8.369999885559082,8.449999809265137,18.040000915527344,9.869999885559082,8.59000015258789,15.300000190734863,8.5,13.170000076293944,15.489999771118164,469.4500122070313,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,498.0899963378906,413.2200012207031,495.25,8.699999809265137,428.5299987792969,24.780000686645508,483.9800109863281,17.610000610351562,500.0,432.2699890136719,8.859999656677246,500.0,336.5199890136719,8.390000343322754,8.579999923706055,8.699999809265137,462.2900085449219,8.300000190734863,74.12999725341797,67.93000030517578,13.039999961853027,32.209999084472656,8.289999961853027,8.390000343322754,16.350000381469727,10.350000381469728,496.8399963378906,103.58999633789062,500.0,500.0,42.099998474121094,14.1899995803833,416.510009765625,448.510009765625,220.5,68.12999725341797,8.449999809265137,14.5,13.300000190734863,160.8000030517578,28.18000030517578,42.45000076293945,39.959999084472656,13.020000457763672,69.63999938964844,473.8599853515625,13.390000343322754,8.300000190734863,9.789999961853027,14.270000457763672,168.19000244140625,9.489999771118164,18.040000915527344,9.869999885559082,8.59000015258789,15.300000190734863,32.43000030517578,8.300000190734863,15.489999771118164,421.8800048828125
134,500.0,173.80999755859375,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.1999969482422,123.72000122070312,9.18000030517578,32.15999984741211,130.00999450683594,500.0,10.399999618530272,40.709999084472656,61.29999923706055,500.0,170.63999938964844,53.2400016784668,8.229999542236328,35.61000061035156,9.81999969482422,81.8499984741211,8.3100004196167,8.460000038146973,18.239999771118164,9.949999809265137,8.539999961853027,15.229999542236328,8.510000228881836,13.199999809265137,15.4399995803833,466.6199951171875,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,412.5899963378906,494.5199890136719,8.729999542236328,431.7300109863281,25.290000915527344,482.4599914550781,16.93000030517578,500.0,426.2900085449219,8.779999732971191,500.0,339.67999267578125,8.420000076293945,8.529999732971191,8.850000381469727,470.6600036621094,8.329999923706055,74.30999755859375,67.77999877929688,13.029999732971191,31.690000534057617,8.319999694824219,8.420000076293945,16.530000686645508,10.300000190734863,496.8399963378906,102.4800033569336,500.0,500.0,43.20000076293945,14.239999771118164,411.6700134277344,452.4500122070313,221.58999633789065,67.97000122070312,8.460000038146973,14.470000267028809,13.3100004196167,161.1199951171875,27.729999542236328,42.40999984741211,39.95000076293945,12.949999809265137,70.05000305175781,473.8599853515625,13.43000030517578,8.329999923706055,9.81999969482422,14.279999732971191,169.57000732421875,9.449999809265137,18.239999771118164,9.949999809265137,8.539999961853027,15.229999542236328,32.18000030517578,8.329999923706055,15.4399995803833,424.44000244140625
135,500.0,170.60000610351562,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.22000122070312,123.55999755859376,9.31999969482422,32.310001373291016,129.52000427246094,500.0,10.40999984741211,41.58000183105469,61.79999923706055,500.0,164.50999450683594,53.7599983215332,8.260000228881836,36.36000061035156,9.84000015258789,84.80000305175781,8.3100004196167,8.430000305175781,18.38999938964844,9.9399995803833,8.529999732971191,15.279999732971191,8.479999542236328,13.210000038146973,15.489999771118164,458.7099914550781,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,412.5400085449219,494.3500061035156,8.729999542236328,431.7300109863281,24.920000076293945,478.3900146484375,16.239999771118164,500.0,420.3999938964844,8.739999771118164,500.0,347.7300109863281,8.420000076293945,8.520000457763672,8.869999885559082,482.4700012207031,8.34000015258789,74.62999725341797,67.55000305175781,13.119999885559082,31.68000030517578,8.329999923706055,8.420000076293945,16.68000030517578,10.279999732971191,496.7799987792969,100.79000091552734,500.0,500.0,44.09000015258789,14.170000076293944,403.25,463.7000122070313,222.83999633789065,68.37000274658203,8.430000305175781,14.510000228881836,13.270000457763672,161.86000061035156,28.059999465942383,42.54999923706055,39.95000076293945,12.9399995803833,70.44000244140625,473.8599853515625,13.829999923706056,8.34000015258789,9.84000015258789,14.229999542236328,170.66000366210938,9.399999618530272,18.38999938964844,9.9399995803833,8.529999732971191,15.279999732971191,31.86000061035156,8.34000015258789,15.489999771118164,429.8200073242187
136,500.0,169.32000732421875,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.47000122070312,123.58999633789062,9.43000030517578,32.43000030517578,129.27999877929688,500.0,10.43000030517578,42.04999923706055,61.91999816894531,500.0,154.61000061035156,54.130001068115234,8.279999732971191,36.34000015258789,9.84000015258789,86.48999786376953,8.289999961853027,8.40999984741211,18.600000381469727,9.770000457763672,8.510000228881836,15.279999732971191,8.460000038146973,13.220000267028809,15.56999969482422,452.8900146484375,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,412.8299865722656,494.3900146484375,8.720000267028809,434.1700134277344,24.479999542236328,477.9200134277344,15.899999618530272,500.0,421.0199890136719,8.720000267028809,500.0,352.6400146484375,8.40999984741211,8.5,8.890000343322754,488.7900085449219,8.350000381469727,74.91999816894531,67.18000030517578,13.18000030517578,32.599998474121094,8.34000015258789,8.40999984741211,16.780000686645508,10.260000228881836,496.8200073242187,100.81999969482422,500.0,500.0,43.4900016784668,14.0600004196167,396.1199951171875,474.7200012207031,230.3000030517578,68.79000091552734,8.40999984741211,14.600000381469728,13.239999771118164,162.14999389648438,27.280000686645508,42.220001220703125,39.88999938964844,12.949999809265137,69.94000244140625,473.7200012207031,14.020000457763672,8.350000381469727,9.84000015258789,14.289999961853027,171.75999450683594,9.380000114440918,18.600000381469727,9.770000457763672,8.510000228881836,15.279999732971191,31.959999084472656,8.350000381469727,15.56999969482422,433.760009765625
137,500.0,170.41000366210938,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.5,123.62000274658205,9.489999771118164,32.5,129.24000549316406,500.0,10.43000030517578,42.060001373291016,61.560001373291016,500.0,147.19000244140625,54.22999954223633,8.279999732971191,37.040000915527344,9.829999923706056,88.2699966430664,8.300000190734863,8.40999984741211,18.63999938964844,9.770000457763672,8.520000457763672,15.300000190734863,8.460000038146973,13.1899995803833,15.619999885559082,445.9299926757813,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,414.2200012207031,494.4599914550781,8.6899995803833,434.9700012207031,23.920000076293945,477.9200134277344,15.68000030517578,500.0,420.6300048828125,8.720000267028809,500.0,358.1000061035156,8.380000114440918,8.510000228881836,8.90999984741211,488.8599853515625,8.319999694824219,74.83000183105469,67.11000061035156,13.239999771118164,33.290000915527344,8.3100004196167,8.380000114440918,16.790000915527344,10.239999771118164,496.8200073242187,100.58000183105467,500.0,500.0,43.20000076293945,13.979999542236328,393.8800048828125,481.5499877929687,232.47000122070312,69.44999694824219,8.40999984741211,14.619999885559082,13.220000267028809,162.35000610351562,27.200000762939453,41.939998626708984,39.93000030517578,13.029999732971191,69.0999984741211,472.80999755859375,14.140000343322754,8.319999694824219,9.829999923706056,14.289999961853027,171.75999450683594,9.380000114440918,18.63999938964844,9.770000457763672,8.520000457763672,15.300000190734863,31.790000915527344,8.319999694824219,15.619999885559082,437.4299926757813
138,500.0,170.38999938964844,497.25,500.0,500.0,500.0,500.0,500.0,500.0,132.32000732421875,123.56999969482422,9.520000457763672,32.560001373291016,129.1999969482422,500.0,10.4399995803833,41.810001373291016,61.75,500.0,137.55999755859375,54.220001220703125,8.279999732971191,37.7599983215332,9.869999885559082,88.83000183105469,8.300000190734863,8.399999618530273,18.690000534057617,9.8100004196167,8.520000457763672,15.329999923706056,8.449999809265137,13.18000030517578,15.609999656677246,441.260009765625,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,417.19000244140625,494.80999755859375,8.699999809265137,436.6799926757813,23.520000457763672,477.9200134277344,15.630000114440918,500.0,419.2900085449219,8.720000267028809,500.0,373.4100036621094,8.390000343322754,8.510000228881836,8.90999984741211,492.760009765625,8.300000190734863,74.61000061035156,67.02999877929688,13.260000228881836,32.75,8.300000190734863,8.390000343322754,16.860000610351562,10.239999771118164,496.8200073242187,100.1999969482422,500.0,500.0,42.65999984741211,13.90999984741211,393.0400085449219,482.6600036621094,236.22999572753903,70.38999938964844,8.399999618530273,14.5600004196167,13.239999771118164,162.3000030517578,27.510000228881836,41.68000030517578,39.97999954223633,13.06999969482422,68.26000213623047,472.8500061035156,14.199999809265137,8.300000190734863,9.869999885559082,14.34000015258789,171.08999633789062,9.380000114440918,18.690000534057617,9.8100004196167,8.520000457763672,15.329999923706056,31.829999923706055,8.300000190734863,15.609999656677246,440.6499938964844
139,500.0,169.8300018310547,497.25,500.0,500.0,500.0,500.0,500.0,500.0,131.9600067138672,123.62000274658205,9.59000015258789,32.599998474121094,128.99000549316406,500.0,10.449999809265137,41.470001220703125,63.15999984741211,500.0,129.02000427246094,54.15999984741211,8.270000457763672,37.849998474121094,9.899999618530272,88.86000061035156,8.3100004196167,8.399999618530273,18.770000457763672,9.800000190734863,8.510000228881836,15.359999656677246,8.449999809265137,13.18000030517578,15.56999969482422,439.9100036621094,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,419.3900146484375,494.9599914550781,8.720000267028809,438.55999755859375,22.59000015258789,477.9200134277344,15.56999969482422,500.0,419.1000061035156,8.729999542236328,500.0,380.05999755859375,8.40999984741211,8.5,8.920000076293945,493.989990234375,8.300000190734863,74.25,66.87999725341797,13.300000190734863,32.790000915527344,8.300000190734863,8.40999984741211,16.889999389648438,10.260000228881836,496.8200073242187,99.16000366210938,500.0,500.0,42.41999816894531,13.869999885559082,391.8800048828125,482.7300109863281,244.77999877929688,70.77999877929688,8.399999618530273,14.640000343322754,13.25,161.82000732421875,27.719999313354492,41.5099983215332,39.869998931884766,13.239999771118164,68.22000122070312,474.3599853515625,14.09000015258789,8.300000190734863,9.899999618530272,14.34000015258789,170.69000244140625,9.380000114440918,18.770000457763672,9.800000190734863,8.510000228881836,15.359999656677246,32.13999938964844,8.300000190734863,15.56999969482422,443.2300109863281
140,500.0,165.83999633789062,497.25,500.0,500.0,500.0,500.0,500.0,500.0,131.52000427246094,123.5199966430664,9.65999984741211,32.560001373291016,128.80999755859375,500.0,10.449999809265137,41.2599983215332,63.93000030517578,500.0,119.9800033569336,54.40999984741211,8.270000457763672,38.5099983215332,9.9399995803833,88.97000122070312,8.329999923706055,8.420000076293945,18.86000061035156,9.670000076293944,8.489999771118164,15.359999656677246,8.470000267028809,13.18000030517578,15.56999969482422,441.0299987792969,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,500.0,419.8999938964844,493.7900085449219,8.729999542236328,438.3599853515625,21.56999969482422,477.9200134277344,15.479999542236328,500.0,423.0899963378906,8.739999771118164,500.0,382.5799865722656,8.430000305175781,8.479999542236328,8.899999618530273,494.6199951171875,8.319999694824219,73.18000030517578,66.76000213623047,13.350000381469728,33.66999816894531,8.300000190734863,8.430000305175781,16.989999771118164,10.279999732971191,499.5499877929687,98.80999755859376,500.0,500.0,43.220001220703125,13.93000030517578,395.1400146484375,482.7300109863281,254.1699981689453,70.81999969482422,8.420000076293945,14.609999656677246,13.270000457763672,160.91000366210938,27.309999465942383,40.720001220703125,39.72999954223633,13.550000190734863,67.72000122070312,475.239990234375,14.100000381469728,8.319999694824219,9.9399995803833,14.300000190734863,169.88999938964844,9.539999961853027,18.86000061035156,9.670000076293944,8.489999771118164,15.359999656677246,32.18000030517578,8.300000190734863,15.56999969482422,446.0
141,500.0,165.60000610351562,497.25,500.0,500.0,500.0,500.0,500.0,500.0,131.33999633789062,123.61000061035156,9.65999984741211,32.75,128.60000610351562,500.0,10.449999809265137,41.54999923706055,65.91999816894531,500.0,111.97000122070312,55.0099983215332,8.270000457763672,37.810001373291016,9.960000038146973,89.55000305175781,8.350000381469727,8.399999618530273,18.899999618530273,9.65999984741211,8.5,15.399999618530272,8.449999809265137,13.279999732971191,15.550000190734863,441.2900085449219,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,499.2799987792969,419.9100036621094,493.7900085449219,8.670000076293945,439.8500061035156,20.36000061035156,477.9200134277344,15.210000038146973,500.0,422.3800048828125,8.760000228881836,500.0,380.9100036621094,8.430000305175781,8.489999771118164,8.880000114440918,500.0,8.34000015258789,73.16999816894531,66.62000274658203,13.4399995803833,34.0,8.319999694824219,8.609999656677246,17.020000457763672,10.289999961853027,499.6000061035156,98.5500030517578,496.0400085449219,500.0,44.97999954223633,13.90999984741211,393.6300048828125,482.7300109863281,254.4499969482422,70.30000305175781,8.399999618530273,14.789999961853027,13.25,161.58999633789062,26.489999771118164,41.34000015258789,39.63999938964844,13.8100004196167,66.77999877929688,476.8399963378906,14.109999656677246,8.34000015258789,9.960000038146973,14.279999732971191,169.27000427246094,10.079999923706056,18.899999618530273,9.65999984741211,8.5,15.399999618530272,32.209999084472656,8.319999694824219,15.550000190734863,449.0499877929687
142,500.0,169.22000122070312,497.25,500.0,500.0,500.0,500.0,500.0,500.0,130.88999938964844,123.52999877929688,9.699999809265137,32.84000015258789,128.36000061035156,500.0,10.4399995803833,41.709999084472656,67.0,500.0,105.0199966430664,55.81999969482422,8.260000228881836,37.45000076293945,9.979999542236328,88.75,8.359999656677246,8.40999984741211,18.899999618530273,9.710000038146973,8.510000228881836,15.399999618530272,8.460000038146973,13.3100004196167,15.579999923706056,441.3699951171875,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,499.2799987792969,419.8999938964844,493.7200012207031,8.5600004196167,438.0400085449219,19.709999084472656,477.9200134277344,15.06999969482422,500.0,425.989990234375,8.770000457763672,500.0,378.9100036621094,8.4399995803833,8.5,8.859999656677246,500.0,8.350000381469727,73.26000213623047,66.48999786376953,13.5,34.20000076293945,8.329999923706055,8.619999885559082,17.010000228881836,10.289999961853027,499.6000061035156,100.37999725341795,496.0400085449219,500.0,47.599998474121094,13.920000076293944,392.8299865722656,482.7300109863281,252.4199981689453,70.47000122070312,8.40999984741211,14.779999732971191,13.239999771118164,161.8800048828125,26.34000015258789,40.47999954223633,39.560001373291016,13.9399995803833,66.2699966430664,476.8399963378906,13.949999809265137,8.359999656677246,9.979999542236328,14.3100004196167,168.7899932861328,10.670000076293944,18.899999618530273,9.710000038146973,8.510000228881836,15.399999618530272,32.65999984741211,8.329999923706055,15.579999923706056,451.6499938964844
143,500.0,173.4499969482422,497.25,500.0,500.0,500.0,500.0,500.0,500.0,130.47000122070312,123.3499984741211,9.710000038146973,32.77000045776367,128.13999938964844,500.0,10.449999809265137,42.209999084472656,66.70999908447266,500.0,94.55999755859376,57.150001525878906,8.279999732971191,36.880001068115234,9.979999542236328,88.41000366210938,8.359999656677246,8.40999984741211,18.969999313354492,10.34000015258789,8.510000228881836,15.34000015258789,8.460000038146973,13.329999923706056,15.670000076293944,436.6799926757813,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,499.2799987792969,419.6700134277344,493.6600036621094,8.5,435.4700012207031,19.280000686645508,477.9200134277344,15.210000038146973,500.0,426.8999938964844,8.770000457763672,500.0,380.9700012207031,8.430000305175781,8.5,8.859999656677246,500.0,8.350000381469727,73.08999633789062,66.4000015258789,13.550000190734863,34.58000183105469,8.329999923706055,8.609999656677246,17.059999465942383,10.3100004196167,499.6000061035156,100.75,496.0400085449219,500.0,48.970001220703125,13.869999885559082,390.510009765625,482.7300109863281,256.4800109863281,70.9000015258789,8.40999984741211,14.789999961853027,13.260000228881836,162.61000061035156,26.43000030517578,40.63999938964844,39.56999969482422,13.93000030517578,66.29000091552734,476.0299987792969,13.81999969482422,8.359999656677246,9.979999542236328,14.390000343322754,167.72999572753906,10.850000381469728,18.969999313354492,10.34000015258789,8.510000228881836,15.34000015258789,33.16999816894531,8.329999923706055,15.670000076293944,453.3399963378906
144,500.0,178.52000427246094,498.9700012207031,500.0,500.0,500.0,500.0,500.0,500.0,130.27000427246094,123.26000213623048,9.670000076293944,32.689998626708984,127.9000015258789,500.0,10.4399995803833,42.75,67.23999786376953,500.0,88.43000030517578,57.709999084472656,8.3100004196167,36.560001373291016,10.0,87.76000213623047,8.350000381469727,8.380000114440918,18.969999313354492,10.789999961853027,8.489999771118164,15.260000228881836,8.430000305175781,13.31999969482422,15.68000030517578,436.6799926757813,500.0,500.0,500.0,500.0,500.0,498.4100036621094,500.0,500.0,500.0,500.0,499.2799987792969,420.2699890136719,493.6799926757813,8.5,440.7099914550781,19.020000457763672,477.9200134277344,15.210000038146973,500.0,421.1400146484375,8.760000228881836,500.0,381.7000122070313,8.449999809265137,8.479999542236328,8.850000381469727,500.0,8.34000015258789,72.7699966430664,65.62999725341797,13.520000457763672,34.220001220703125,8.319999694824219,8.630000114440918,17.139999389648438,10.289999961853027,499.6000061035156,101.0500030517578,496.0400085449219,500.0,49.619998931884766,13.760000228881836,389.1000061035156,482.7300109863281,265.6199951171875,71.12000274658203,8.380000114440918,14.829999923706056,13.289999961853027,163.00999450683594,26.530000686645508,41.650001525878906,39.59000015258789,13.949999809265137,65.20999908447266,476.6300048828125,13.710000038146973,8.350000381469727,10.0,14.390000343322754,167.10000610351562,11.1899995803833,18.969999313354492,10.789999961853027,8.489999771118164,15.260000228881836,33.5099983215332,8.319999694824219,15.68000030517578,453.94000244140625
